ID,Name,item_level,bind,gear_slot,gear_type,unique,primary_stats,secondary_stats,required_level,sell_price,dropped_by,mainstat,distribution,stats,Type,dropped_in,Dungeon,Week,Boss,spec_ids,spec_names,DkBlood,DkFrost,DkUnholy,DhHavoc,DhVeng,DruidBoomie,DruidCat,DruidBear,DruidResto,EvokerDev,EvokerPres,EvokerAug,HunterBm,HunterMm,HunterSv,MageArcane,MageFire,MageFrost,MonkBrew,MonkMw,MonkWw,PaladinHoly,PaladinProt,PaladinRet,PriestDisc,PriestHoly,PriestShadow,RogueSin,RogueOutlaw,RogueSub,ShamanEle,ShamanEnh,ShamanResto,WarlockAff,WarlockDemo,WarlockDest,WarriorArms,WarriorFury,WarriorProt,Dk,Dh,Druid,Evoker,Hunter,Mage,Monk,Paladin,Priest,Rogue,Shaman,Warlock,Warrior
,DpsTrinket items for (Dk),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Dk, Hc)",1st/2nd week,5 available in Hc,Hc,,"250, 251, 252","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",0%,34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36%,,,,,,,,,,,,
,DpsTrinket items for (Druid),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Druid, Hc)",1st/2nd week,5 available in Hc,Hc,,"102, 103, 104, 105","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,28%,,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,,,,,,,,,
,DpsTrinket items for (Evoker),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Evoker, Hc)",1st/2nd week,5 available in Hc,Hc,,"1467, 1468, 1473","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,,,,,,,
,DpsTrinket items for (Hunter),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Hunter, Hc)",1st/2nd week,5 available in Hc,Hc,,"253, 254, 255","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,,,,,,,
,DpsTrinket items for (Mage),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Mage, Hc)",1st/2nd week,5 available in Hc,Hc,,"62, 63, 64","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,,,,,,
,DpsTrinket items for (Monk),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Monk, Hc)",1st/2nd week,5 available in Hc,Hc,,"268, 270, 269","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,,,,,
,DpsTrinket items for (Paladin),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Paladin, Hc)",1st/2nd week,5 available in Hc,Hc,,"65, 66, 70","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,36%,,,,,
,DpsTrinket items for (Priest),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Priest, Hc)",1st/2nd week,5 available in Hc,Hc,,"256, 257, 258","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,0%,0%,,,,,,,,,,,,,,,,,,,,,,26%,,,,
,DpsTrinket items for (Rogue),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Rogue, Hc)",1st/2nd week,5 available in Hc,Hc,,"259, 260, 261","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,,,,,,,,,,,,,,,,,,,,41%,,,
,DpsTrinket items for (Shaman),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Shaman, Hc)",1st/2nd week,5 available in Hc,Hc,,"262, 263, 264","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,,0%,,,,,,,,,,,,,,,,,36%,,
,DpsTrinket items for (Warlock),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Warlock, Hc)",1st/2nd week,5 available in Hc,Hc,,"265, 266, 267","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26%,
,DpsTrinket items for (Warrior),0,BoE,Trinket,1st/2nd week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Warrior, Hc)",1st/2nd week,5 available in Hc,Hc,,"71, 72, 73","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,0%,,,,,,,,,,,,,36%
219298,Ravenous Honey Buzzer,437,Soulbound,Trinket,Dps Trinket,True,"Agility, Strength",,68,"46 gold, 86 silver, 35 copper",Benk Buzzbee,"Agi,Str",,"Dps,Agi,Str",DpsTrinket,Cinderbrew Meadery,Cinderbrew,Hc,3rd,"251, 252, 577, 102, 103, 1467, 1473, 253, 254, 255, 62, 63, 64, 269, 70, 258, 259, 260, 261, 262, 263, 265, 266, 267, 71, 72","DkFrost, DkUnholy, DhHavoc, DruidBoomie, DruidCat, EvokerDev, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkWw, PaladinRet, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury",0%,,,,0%,33%,,0%,0%,,0%,,,,,,,,0%,0%,,0%,0%,,0%,0%,,,,,33%,,0%,,,,,,0%,33%,50%,50%,33%,50%,33%,50%,33%,33%,50%,50%,33%,33%
219304,Conductor's Wax Whistle,437,Soulbound,Trinket,Dps Trinket,True,Agility,,68,"43 gold, 32 silver, 28 copper",Ol' Waxbeard,Agi,,"Dps,Agi",DpsTrinket,Darkflame Cleft,Darkflame Cleft,Hc,1st,"251, 252, 577, 102, 103, 1467, 1473, 253, 254, 255, 62, 63, 64, 269, 70, 258, 259, 260, 261, 262, 263, 265, 266, 267, 71, 72","DkFrost, DkUnholy, DhHavoc, DruidBoomie, DruidCat, EvokerDev, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkWw, PaladinRet, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury",0%,33%,,,0%,33%,,0%,0%,,0%,,,,,,,,0%,0%,,0%,0%,,0%,0%,,,,,25%,,0%,,,,,33%,0%,50%,50%,50%,25%,33%,33%,50%,50%,33%,50%,33%,33%,50%
219294,Charged Stormrook Plume,437,Soulbound,Trinket,Dps Trinket,True,Agility,,68,"44 gold, 99 silver, 33 copper",Kyrioss,Agi,,"Dps,Agi",DpsTrinket,The Rookery,Rookery,Hc,1st,"251, 252, 577, 102, 103, 1467, 1473, 253, 254, 255, 62, 63, 64, 269, 70, 258, 259, 260, 261, 262, 263, 265, 266, 267, 71, 72","DkFrost, DkUnholy, DhHavoc, DruidBoomie, DruidCat, EvokerDev, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkWw, PaladinRet, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury",0%,,,,0%,33%,,0%,0%,,0%,,,,,,,,0%,0%,,0%,0%,,0%,0%,,,33%,,,,0%,,,,,,0%,50%,33%,50%,33%,50%,33%,33%,50%,33%,50%,33%,33%,50%
219319,Twin Fang Instruments,437,Soulbound,Trinket,Dps Trinket,True,Agility,,68,"47 gold, 2 silver, 69 copper",Nx,Agi,,"Dps,Agi",DpsTrinket,City of Threads,City of Threads,both,2nd,"251, 252, 577, 102, 103, 1467, 1473, 253, 254, 255, 62, 63, 64, 269, 70, 258, 259, 260, 261, 262, 263, 265, 266, 267, 71, 72","DkFrost, DkUnholy, DhHavoc, DruidBoomie, DruidCat, EvokerDev, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkWw, PaladinRet, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury",0%,,,,0%,25%,,0%,0%,,0%,,,,,,,,0%,0%,,0%,0%,,0%,0%,,,,,25%,,0%,,,,,,0%,50%,50%,50%,25%,50%,25%,50%,50%,25%,50%,50%,25%,50%
219301,Overclocked Gear-a-Rang Launcher,437,Soulbound,Trinket,Dps Trinket,True,,,68,"47 gold, 36 silver, 28 copper",Speaker Dorlita,,,"Dps,",DpsTrinket,The Stonevault,Stonevault,both,3rd,"251, 252, 577, 102, 103, 1467, 1473, 253, 254, 255, 62, 63, 64, 269, 70, 258, 259, 260, 261, 262, 263, 265, 266, 267, 71, 72","DkFrost, DkUnholy, DhHavoc, DruidBoomie, DruidCat, EvokerDev, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkWw, PaladinRet, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury",0%,,,,0%,33%,,0%,0%,,0%,,,,,,,,0%,0%,,0%,0%,,0%,0%,,,,,33%,,0%,,,,,,0%,33%,50%,50%,33%,50%,25%,50%,33%,25%,50%,50%,25%,33%
178772,Satchel of Misbegotten Minions,158,Soulbound,Trinket,Dps Trinket,True,Intellect,,60,"2 gold, 15 silver, 3 copper",Surgeon Stitchflesh,Int,,"Dps,Int",DpsTrinket,The Necrotic Wake,Necrotic Wake,m0,3rd,"251, 252, 577, 102, 103, 1467, 1473, 253, 254, 255, 62, 63, 64, 269, 70, 258, 259, 260, 261, 262, 263, 265, 266, 267, 71, 72","DkFrost, DkUnholy, DhHavoc, DruidBoomie, DruidCat, EvokerDev, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkWw, PaladinRet, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury",0%,,,,0%,,,0%,0%,,0%,,,,,,,,0%,0%,,0%,0%,,0%,0%,,33%,,33%,33%,,0%,,,,,,0%,33%,50%,50%,50%,50%,50%,50%,33%,50%,50%,50%,50%,33%
159622,Hadal's Nautilus,59,Soulbound,Trinket,Dps Trinket,True,Intellect,,0,"0 gold, 12 silver, 99 copper",Hadal Darkfathom,Int,,"Dps,Int",DpsTrinket,Siege of Boralus,Siege of Boralus,m0,3rd,"251, 252, 577, 102, 103, 1467, 1473, 253, 254, 255, 62, 63, 64, 269, 70, 258, 259, 260, 261, 262, 263, 265, 266, 267, 71, 72","DkFrost, DkUnholy, DhHavoc, DruidBoomie, DruidCat, EvokerDev, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkWw, PaladinRet, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury",0%,,,,0%,,,0%,0%,,0%,,,,,,,,0%,0%,,0%,0%,,0%,0%,,,,,,,0%,,,,,,0%,25%,33%,33%,33%,33%,50%,33%,25%,50%,33%,33%,50%,25%
,DpsTrinket items for (Dh),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Dh, m0)",m0 week,4 available in m0,m0,,"577, 581","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,,,,,,,,,,,
,DpsTrinket items for (Dk),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Dk, m0)",m0 week,4 available in m0,m0,,"250, 251, 252","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,,,,,,,,,,
,DpsTrinket items for (Druid),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Druid, m0)",m0 week,4 available in m0,m0,,"102, 103, 104, 105","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,25%,,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,,,,,,,,,,
,DpsTrinket items for (Evoker),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Evoker, m0)",m0 week,4 available in m0,m0,,"1467, 1468, 1473","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25%,,,,,,,,,
,DpsTrinket items for (Hunter),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Hunter, m0)",m0 week,4 available in m0,m0,,"253, 254, 255","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32%,,,,,,,,
,DpsTrinket items for (Mage),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Mage, m0)",m0 week,4 available in m0,m0,,"62, 63, 64","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27%,,,,,,,
,DpsTrinket items for (Monk),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Monk, m0)",m0 week,4 available in m0,m0,,"268, 270, 269","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,32%,,,,,,
,DpsTrinket items for (Paladin),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Paladin, m0)",m0 week,4 available in m0,m0,,"65, 66, 70","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,25%,,,,,
,DpsTrinket items for (Priest),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Priest, m0)",m0 week,4 available in m0,m0,,"256, 257, 258","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,0%,0%,,,,,,,,,,,,,,,,,,,,,,27%,,,,
,DpsTrinket items for (Rogue),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Rogue, m0)",m0 week,4 available in m0,m0,,"259, 260, 261","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,29%,,29%,,,,,,,,,,,,,,,,,,,32%,,,
,DpsTrinket items for (Shaman),0,BoE,Trinket,m0 week,False,,,0,"0 gold, 0 silver, 0 copper",,,,,"DpsTrinket (Shaman, m0)",m0 week,4 available in m0,m0,,"262, 263, 264","DkBlood, DkFrost, DkUnholy, DhHavoc, DhVeng, DruidBoomie, DruidCat, DruidBear, DruidResto, EvokerDev, EvokerPres, EvokerAug, HunterBm, HunterMm, HunterSv, MageArcane, MageFire, MageFrost, MonkBrew, MonkMw, MonkWw, PaladinHoly, PaladinProt, PaladinRet, PriestDisc, PriestHoly, PriestShadow, RogueSin, RogueOutlaw, RogueSub, ShamanEle, ShamanEnh, ShamanResto, WarlockAff, WarlockDemo, WarlockDest, WarriorArms, WarriorFury, WarriorProt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23%,,0%,,,,,,,,,,,,,,,,,32%,,
